"","x"
"12549",1814
"12550",1814
"12551",1814
"12552",1814
"12553",1814
"12554",1813
"12555",1813
"12556",1813
"12557",1813
"12558",1813
"12559",1813
"12560",1812
"12561",1812
"12562",1812
"12563",1812
"12564",1812
"12565",1812
"12566",1812
"12567",1812
"12568",1812
"12569",1812
"12570",1812
"12571",1812
"12572",1811
"12573",1811
"12574",1811
"12575",1811
"12576",1810
"12577",1810
"12578",1810
"12579",1809
"12580",1809
"12581",1809
"12582",1809
"12583",1809
"12584",1808
"12585",1808
"12586",1808
"12587",1807
"12588",1807
"12589",1807
"12590",1806
"12591",1806
"12592",1806
"12593",1806
"12594",1806
"12595",1805
"12596",1805
"12597",1805
"12598",1805
"12599",1805
"12600",1804
"12601",1804
"12602",1804
"12603",1804
"12604",1804
"12605",1804
"12606",1804
"12607",1804
"12608",1804
"12609",1803
"12610",1803
"12611",1803
"12612",1803
"12613",1803
"12614",1802
"12615",1802
"12616",1802
"12617",1802
"12618",1801
"12619",1801
"12620",1801
"12621",1801
"12622",1801
"12623",1800
"12624",1800
"12625",1800
"12626",1800
"12627",1800
"12628",1799
"12629",1799
"12630",1799
"12631",1799
"12632",1798
"12633",1798
"12634",1798
"12635",1798
"12636",1798
"12637",1798
"12638",1798
"12639",1798
"12640",1798
"12641",1798
"12642",1797
"12643",1797
"12644",1797
"12645",1796
"12646",1796
"12647",1796
"12648",1796
"12649",1796
"12650",1796
"12651",1796
"12652",1796
"12653",1796
"12654",1796
"12655",1795
"12656",1795
"12657",1795
"12658",1794
"12659",1794
"12660",1794
"12661",1793
"12662",1793
"12663",1793
"12664",1793
"12665",1793
"12666",1793
"12667",1793
"12668",1793
"12669",1792
"12670",1792
"12671",1792
"12672",1792
"12673",1792
"12674",1792
"12675",1791
"12676",1791
"12677",1791
"12678",1791
"12679",1791
"12680",1791
"12681",1790
"12682",1790
"12683",1790
"12684",1789
"12685",1789
"12686",1789
"12687",1789
"12688",1789
"12689",1788
"12690",1788
"12691",1788
"12692",1788
"12693",1788
"12694",1788
"12695",1787
"12696",1787
"12697",1787
"12698",1786
"12699",1786
"12700",1786
"12701",1786
"12702",1786
"12703",1785
"12704",1785
"12705",1785
"12706",1785
"12707",1785
"12708",1784
"12709",1784
"12710",1784
"12711",1784
"12712",1784
"12713",1784
"12714",1784
"12715",1784
"12716",1784
"12717",1784
"12718",1784
"12719",1783
"12720",1783
"12721",1783
"12722",1783
"12723",1782
"12724",1782
"12725",1782
"12726",1782
"12727",1782
"12728",1782
"12729",1782
"12730",1782
"12731",1782
"12732",1781
"12733",1781
"12734",1781
"12735",1781
"12736",1781
"12737",1781
"12738",1780
"12739",1780
"12740",1780
"12741",1780
"12742",1779
"12743",1779
"12744",1779
"12745",1779
"12746",1779
"12747",1779
"12748",1779
"12749",1778
"12750",1778
"12751",1778
"12752",1777
"12753",1777
"12754",1777
"12755",1777
"12756",1777
"12757",1777
"12758",1776
"12759",1776
"12760",1776
"12761",1776
"12762",1776
"12763",1776
"12764",1776
"12765",1775
"12766",1775
"12767",1775
"12768",1775
"12769",1774
"12770",1774
"12771",1774
"12772",1774
"12773",1774
"12774",1774
"12775",1774
"12776",1774
"12777",1773
"12778",1773
"12779",1773
"12780",1773
"12781",1773
"12782",1772
"12783",1772
"12784",1772
"12785",1772
"12786",1772
"12787",1772
"12788",1772
"12789",1771
"12790",1771
"12791",1771
"12792",1770
"12793",1770
"12794",1770
"12795",1770
"12796",1770
"12797",1769
"12798",1769
"12799",1769
"12800",1768
"12801",1768
"12802",1768
"12803",1767
"12804",1767
"12805",1767
"12806",1767
"12807",1767
"12808",1766
"12809",1766
"12810",1766
"12811",1766
"12812",1766
"12813",1766
"12814",1766
"12815",1766
"12816",1765
"12817",1765
"12818",1765
"12819",1765
"12820",1765
"12821",1764
"12822",1764
"12823",1764
"12824",1763
"12825",1763
"12826",1763
"12827",1763
"12828",1763
"12829",1763
"12830",1762
"12831",1762
"12832",1762
"12833",1761
"12834",1761
"12835",1761
"12836",1761
"12837",1761
"12838",1760
"12839",1760
"12840",1760
"12841",1760
"12842",1760
"12843",1760
"12844",1759
"12845",1758
"12846",1758
"12847",1758
"12848",1757
"12849",1757
"12850",1757
"12851",1757
"12852",1757
"12853",1757
"12854",1757
"12855",1757
"12856",1757
"12857",1757
"12858",1756
"12859",1756
"12860",1756
"12861",1756
"12862",1756
"12863",1756
"12864",1756
"12865",1755
"12866",1755
"12867",1755
"12868",1755
"12869",1755
"12870",1754
"12871",1754
"12872",1754
"12873",1754
"12874",1754
"12875",1754
"12876",1754
"12877",1753
"12878",1753
"12879",1753
"12880",1753
"12881",1753
"12882",1753
"12883",1752
"12884",1752
"12885",1752
"12886",1752
"12887",1752
"12888",1752
"12889",1751
"12890",1751
"12891",1751
"12892",1751
"12893",1751
"12894",1751
"12895",1751
"12896",1751
"12897",1751
"12898",1751
"12899",1750
"12900",1750
"12901",1750
"12902",1750
"12903",1749
"12904",1749
"12905",1749
"12906",1749
"12907",1749
"12908",1748
"12909",1748
"12910",1748
"12911",1748
"12912",1748
"12913",1748
"12914",1747
"12915",1747
"12916",1747
"12917",1747
"12918",1747
"12919",1747
"12920",1746
"12921",1746
"12922",1746
"12923",1746
"12924",1746
"12925",1746
"12926",1745
"12927",1745
"12928",1745
"12929",1745
"12930",1745
"12931",1745
"12932",1744
"12933",1744
"12934",1744
"12935",1744
"12936",1744
"12937",1743
"12938",1743
"12939",1743
"12940",1742
"12941",1742
"12942",1742
"12943",1742
"12944",1742
"12945",1742
"12946",1742
"12947",1742
"12948",1742
"12949",1742
"12950",1741
"12951",1741
"12952",1741
"12953",1741
"12954",1741
"12955",1741
"12956",1740
"12957",1740
"12958",1740
"12959",1739
"12960",1739
"12961",1739
"12962",1739
"12963",1739
"12964",1738
"12965",1738
"12966",1738
"12967",1738
"12968",1738
"12969",1738
"12970",1737
"12971",1737
"12972",1737
"12973",1737
"12974",1737
"12975",1737
"12976",1737
"12977",1737
"12978",1737
"12979",1736
"12980",1736
"12981",1736
"12982",1736
"12983",1736
"12984",1735
"12985",1735
"12986",1735
"12987",1735
"12988",1734
"12989",1734
"12990",1734
"12991",1734
"12992",1733
"12993",1733
"12994",1733
"12995",1733
"12996",1733
"12997",1733
"12998",1732
"12999",1732
"13000",1732
"13001",1732
"13002",1732
"13003",1731
"13004",1731
"13005",1731
"13006",1730
"13007",1730
"13008",1729
"13009",1729
"13010",1729
"13011",1729
"13012",1729
"13013",1729
"13014",1729
"13015",1728
"13016",1728
"13017",1728
"13018",1728
"13019",1728
"13020",1727
"13021",1727
"13022",1727
"13023",1726
"13024",1726
"13025",1726
"13026",1726
"13027",1726
"13028",1726
"13029",1726
"13030",1726
"13031",1726
"13032",1725
"13033",1725
"13034",1725
"13035",1725
"13036",1724
"13037",1724
"13038",1724
"13039",1724
"13040",1724
"13041",1724
"13042",1723
"13043",1723
"13044",1723
"13045",1723
"13046",1723
"13047",1723
"13048",1723
"13049",1723
"13050",1723
"13051",1722
"13052",1722
"13053",1722
"13054",1722
"13055",1721
"13056",1721
"13057",1721
"13058",1720
"13059",1720
"13060",1720
"13061",1720
"13062",1720
"13063",1720
"13064",1719
"13065",1719
"13066",1719
"13067",1719
"13068",1719
"13069",1719
"13070",1718
"13071",1718
"13072",1718
"13073",1718
"13074",1717
"13075",1717
"13076",1717
"13077",1716
"13078",1716
"13079",1716
"13080",1716
"13081",1715
"13082",1715
"13083",1715
"13084",1715
"13085",1715
"13086",1715
"13087",1715
"13088",1714
"13089",1714
"13090",1714
"13091",1714
"13092",1714
"13093",1714
"13094",1714
"13095",1714
"13096",1714
"13097",1713
"13098",1713
"13099",1713
"13100",1713
"13101",1713
"13102",1713
"13103",1713
"13104",1712
"13105",1712
"13106",1712
"13107",1712
"13108",1712
"13109",1711
"13110",1711
"13111",1711
"13112",1711
"13113",1710
"13114",1710
"13115",1710
"13116",1710
"13117",1709
"13118",1709
"13119",1709
"13120",1709
"13121",1709
"13122",1709
"13123",1708
"13124",1708
"13125",1708
"13126",1708
"13127",1708
"13128",1708
"13129",1708
"13130",1708
"13131",1707
"13132",1707
"13133",1707
"13134",1707
"13135",1707
"13136",1706
"13137",1706
"13138",1705
"13139",1705
"13140",1705
"13141",1705
"13142",1705
"13143",1705
"13144",1705
"13145",1705
"13146",1704
"13147",1704
"13148",1704
"13149",1704
"13150",1704
"13151",1704
"13152",1704
"13153",1703
"13154",1703
"13155",1703
"13156",1703
"13157",1702
"13158",1702
"13159",1702
"13160",1702
"13161",1702
"13162",1702
"13163",1702
"13164",1702
"13165",1701
"13166",1701
"13167",1701
"13168",1701
"13169",1700
"13170",1700
"13171",1699
"13172",1699
"13173",1699
"13174",1699
"13175",1699
"13176",1698
"13177",1698
"13178",1698
"13179",1698
"13180",1698
"13181",1698
"13182",1698
"13183",1697
"13184",1697
"13185",1697
"13186",1697
"13187",1697
"13188",1696
"13189",1696
"13190",1696
"13191",1696
"13192",1696
"13193",1695
"13194",1695
"13195",1695
"13196",1695
"13197",1695
"13198",1695
"13199",1695
"13200",1695
"13201",1695
"13202",1694
"13203",1694
"13204",1694
"13205",1694
"13206",1694
"13207",1694
"13208",1694
"13209",1693
"13210",1693
"13211",1693
"13212",1693
"13213",1693
"13214",1693
"13215",1692
"13216",1692
"13217",1692
"13218",1692
"13219",1692
"13220",1692
"13221",1691
"13222",1691
"13223",1691
"13224",1691
"13225",1690
"13226",1690
"13227",1690
"13228",1690
"13229",1690
"13230",1689
"13231",1689
"13232",1689
"13233",1689
"13234",1689
"13235",1689
"13236",1689
"13237",1688
"13238",1688
"13239",1688
"13240",1688
"13241",1687
"13242",1687
"13243",1687
"13244",1687
"13245",1687
"13246",1687
"13247",1687
"13248",1687
"13249",1687
"13250",1687
"13251",1686
"13252",1686
"13253",1686
"13254",1686
"13255",1685
"13256",1685
"13257",1685
"13258",1684
"13259",1684
"13260",1684
"13261",1684
"13262",1684
"13263",1683
"13264",1683
"13265",1683
"13266",1683
"13267",1683
"13268",1683
"13269",1682
"13270",1682
"13271",1682
"13272",1682
"13273",1682
"13274",1682
"13275",1682
"13276",1682
"13277",1681
"13278",1681
"13279",1681
"13280",1681
"13281",1680
"13282",1680
"13283",1680
"13284",1680
"13285",1680
"13286",1679
"13287",1679
"13288",1679
"13289",1679
"13290",1679
"13291",1679
"13292",1679
"13293",1679
"13294",1679
"13295",1678
"13296",1678
"13297",1678
"13298",1677
"13299",1677
"13300",1677
"13301",1677
"13302",1677
"13303",1676
"13304",1676
"13305",1676
"13306",1676
"13307",1676
"13308",1676
"13309",1676
"13310",1675
"13311",1675
"13312",1674
"13313",1674
"13314",1674
"13315",1674
"13316",1674
"13317",1674
"13318",1673
"13319",1673
"13320",1673
"13321",1673
"13322",1673
"13323",1672
"13324",1672
"13325",1672
"13326",1672
"13327",1672
"13328",1672
"13329",1671
"13330",1671
"13331",1671
"13332",1671
"13333",1671
"13334",1671
"13335",1671
"13336",1671
"13337",1671
"13338",1671
"13339",1671
"13340",1670
"13341",1670
"13342",1669
"13343",1668
"13344",1668
"13345",1668
"13346",1668
"13347",1668
"13348",1668
"13349",1668
"13350",1668
"13351",1668
"13352",1668
"13353",1668
"13354",1668
"13355",1667
"13356",1667
"13357",1667
"13358",1667
"13359",1666
"13360",1666
"13361",1666
"13362",1666
"13363",1666
"13364",1665
"13365",1665
"13366",1665
"13367",1665
"13368",1664
"13369",1664
"13370",1664
"13371",1664
"13372",1664
"13373",1663
"13374",1663
"13375",1663
"13376",1662
"13377",1662
"13378",1662
"13379",1662
"13380",1662
"13381",1662
"13382",1661
"13383",1661
"13384",1661
"13385",1661
"13386",1661
"13387",1661
"13388",1661
"13389",1661
"13390",1661
"13391",1660
"13392",1660
"13393",1660
"13394",1660
"13395",1659
"13396",1659
"13397",1659
"13398",1659
"13399",1659
"13400",1659
"13401",1658
"13402",1658
"13403",1658
"13404",1657
"13405",1657
"13406",1657
"13407",1657
"13408",1657
"13409",1657
"13410",1656
"13411",1656
"13412",1656
"13413",1656
"13414",1656
"13415",1656
"13416",1656
"13417",1656
"13418",1656
"13419",1655
"13420",1655
"13421",1655
"13422",1655
"13423",1655
"13424",1655
"13425",1654
"13426",1654
"13427",1653
"13428",1652
"13429",1652
"13430",1652
"13431",1652
"13432",1652
"13433",1651
"13434",1651
"13435",1651
"13436",1651
"13437",1651
"13438",1651
"13439",1651
"13440",1651
"13441",1650
"13442",1650
"13443",1650
"13444",1649
"13445",1649
"13446",1649
"13447",1649
"13448",1649
"13449",1649
"13450",1648
"13451",1648
"13452",1648
"13453",1648
"13454",1648
"13455",1648
"13456",1647
"13457",1647
"13458",1647
"13459",1647
"13460",1647
"13461",1646
"13462",1646
"13463",1646
"13464",1646
"13465",1646
"13466",1645
"13467",1645
"13468",1645
"13469",1645
"13470",1645
"13471",1645
"13472",1645
"13473",1645
"13474",1644
"13475",1644
"13476",1644
"13477",1644
"13478",1644
"13479",1644
"13480",1644
"13481",1643
"13482",1643
"13483",1643
"13484",1643
"13485",1643
"13486",1643
"13487",1643
"13488",1643
"13489",1642
"13490",1642
"13491",1642
"13492",1642
"13493",1642
"13494",1642
"13495",1642
"13496",1641
"13497",1641
"13498",1641
"13499",1641
"13500",1641
"13501",1641
"13502",1640
"13503",1640
"13504",1640
"13505",1639
"13506",1639
"13507",1639
"13508",1638
"13509",1638
"13510",1638
"13511",1638
"13512",1637
"13513",1637
"13514",1637
"13515",1636
"13516",1636
"13517",1636
"13518",1636
"13519",1636
"13520",1636
"13521",1635
"13522",1635
"13523",1635
"13524",1635
"13525",1635
"13526",1635
"13527",1634
"13528",1634
"13529",1634
"13530",1634
"13531",1634
"13532",1634
"13533",1634
"13534",1633
"13535",1633
"13536",1632
"13537",1632
"13538",1632
"13539",1632
"13540",1632
"13541",1632
"13542",1632
"13543",1632
"13544",1632
"13545",1632
"13546",1631
"13547",1631
"13548",1631
"13549",1631
"13550",1631
"13551",1631
"13552",1630
"13553",1630
"13554",1630
"13555",1630
"13556",1630
"13557",1630
"13558",1629
"13559",1629
"13560",1629
"13561",1629
"13562",1628
"13563",1628
"13564",1628
"13565",1627
"13566",1627
"13567",1627
"13568",1627
"13569",1626
"13570",1626
"13571",1626
"13572",1626
"13573",1626
"13574",1626
"13575",1626
"13576",1626
"13577",1625
"13578",1625
"13579",1625
"13580",1625
"13581",1625
"13582",1624
"13583",1624
"13584",1624
"13585",1624
"13586",1624
"13587",1624
"13588",1623
"13589",1623
"13590",1623
"13591",1623
"13592",1623
"13593",1623
"13594",1623
"13595",1623
"13596",1623
"13597",1623
"13598",1622
"13599",1622
"13600",1622
"13601",1622
"13602",1622
"13603",1622
"13604",1621
"13605",1621
"13606",1621
"13607",1621
"13608",1621
"13609",1621
"13610",1621
"13611",1620
"13612",1620
"13613",1619
"13614",1619
"13615",1619
"13616",1619
"13617",1619
"13618",1619
"13619",1619
"13620",1618
"13621",1618
"13622",1618
"13623",1618
"13624",1618
"13625",1617
"13626",1617
"13627",1617
"13628",1617
"13629",1617
"13630",1617
"13631",1617
"13632",1617
"13633",1617
"13634",1616
"13635",1616
"13636",1616
"13637",1615
"13638",1615
"13639",1614
"13640",1614
"13641",1614
"13642",1614
"13643",1614
"13644",1613
"13645",1613
"13646",1613
"13647",1613
"13648",1613
"13649",1613
"13650",1613
"13651",1612
"13652",1612
"13653",1612
"13654",1612
"13655",1611
"13656",1611
"13657",1611
"13658",1611
"13659",1611
"13660",1611
"13661",1611
"13662",1610
"13663",1610
"13664",1610
"13665",1609
"13666",1609
"13667",1609
"13668",1609
"13669",1608
"13670",1608
"13671",1608
"13672",1608
"13673",1608
"13674",1608
"13675",1607
"13676",1607
"13677",1607
"13678",1607
"13679",1607
"13680",1607
"13681",1606
"13682",1606
"13683",1606
"13684",1606
"13685",1606
"13686",1606
"13687",1605
"13688",1605
"13689",1605
"13690",1605
"13691",1605
"13692",1605
"13693",1605
"13694",1605
"13695",1605
"13696",1604
"13697",1604
"13698",1604
"13699",1604
"13700",1603
"13701",1603
"13702",1603
"13703",1602
"13704",1602
"13705",1602
"13706",1602
"13707",1602
"13708",1602
"13709",1602
"13710",1602
"13711",1602
"13712",1601
"13713",1601
"13714",1601
"13715",1600
"13716",1600
"13717",1600
"13718",1600
"13719",1599
"13720",1599
"13721",1599
"13722",1599
"13723",1599
"13724",1599
"13725",1599
"13726",1599
"13727",1599
"13728",1599
"13729",1599
"13730",1599
"13731",1599
"13732",1599
"13733",1599
"13734",1598
"13735",1598
"13736",1598
"13737",1597
"13738",1597
"13739",1597
"13740",1597
"13741",1597
"13742",1596
"13743",1596
"13744",1595
"13745",1595
"13746",1594
"13747",1594
"13748",1594
"13749",1594
"13750",1594
"13751",1594
"13752",1594
"13753",1594
"13754",1593
"13755",1593
"13756",1593
"13757",1593
"13758",1593
"13759",1593
"13760",1593
"13761",1593
"13762",1593
"13763",1592
"13764",1592
