Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Transcript length (including UTRs and CDS),Gene % GC content,Gene type
ENSDARG00000056765,8,21366771,21372485,-1,974,35.54,protein_coding
ENSDARG00000007812,6,10721765,10740365,-1,2163,40.26,protein_coding
ENSDARG00000007812,6,10721765,10740365,-1,1986,40.26,protein_coding
ENSDARG00000007812,6,10721765,10740365,-1,3386,40.26,protein_coding
ENSDARG00000007812,6,10721765,10740365,-1,1226,40.26,protein_coding
ENSDARG00000103540,20,18345518,18351510,-1,1726,39.45,protein_coding
ENSDARG00000040864,22,30009926,30033583,1,2630,36.01,protein_coding
ENSDARG00000053625,7,29518396,29534001,-1,1324,35.35,protein_coding
ENSDARG00000053625,7,29518396,29534001,-1,1297,35.35,protein_coding
ENSDARG00000056270,12,18410608,18414539,-1,1445,33.21,protein_coding
ENSDARG00000056270,12,18410608,18414539,-1,726,33.21,protein_coding
ENSDARG00000044597,21,30996076,31013817,-1,2514,37.98,protein_coding
ENSDARG00000075334,15,19036377,19128705,-1,222,33.72,protein_coding
ENSDARG00000075334,15,19036377,19128705,-1,7048,33.72,protein_coding
ENSDARG00000069801,9,22204677,22205682,-1,819,41.05,protein_coding
ENSDARG00000096549,1,57128562,57129299,-1,618,44.31,protein_coding
ENSDARG00000096549,1,57128562,57129299,-1,687,44.31,protein_coding
ENSDARG00000062319,15,21862295,21872824,1,1680,41.52,protein_coding
ENSDARG00000062319,15,21862295,21872824,1,1267,41.52,protein_coding
ENSDARG00000067992,1,10642322,10647484,-1,2265,35.85,protein_coding
ENSDARG00000067992,1,10642322,10647484,-1,777,35.85,protein_coding
ENSDARG00000067992,1,10642322,10647484,-1,3877,35.85,protein_coding
ENSDARG00000067992,1,10642322,10647484,-1,3785,35.85,protein_coding
ENSDARG00000090081,15,31500785,31508221,-1,2029,36.00,protein_coding
ENSDARG00000103594,13,11975954,11986754,-1,601,34.76,protein_coding
ENSDARG00000103594,13,11975954,11986754,-1,3051,34.76,protein_coding
ENSDARG00000031198,25,7241084,7336346,1,836,36.00,protein_coding
ENSDARG00000031198,25,7241084,7336346,1,1271,36.00,protein_coding
ENSDARG00000031198,25,7241084,7336346,1,1079,36.00,protein_coding
ENSDARG00000031198,25,7241084,7336346,1,1107,36.00,protein_coding
ENSDARG00000031198,25,7241084,7336346,1,1478,36.00,protein_coding
ENSDARG00000061242,16,22363700,22385705,-1,3237,33.30,protein_coding
ENSDARG00000087327,3,18567560,18571115,1,2763,36.28,protein_coding
ENSDARG00000093424,4,50293905,50301837,-1,1391,34.01,protein_coding
ENSDARG00000021959,8,20488322,20491779,1,1858,33.83,protein_coding
ENSDARG00000089179,4,50260361,50280956,1,2427,44.47,protein_coding
ENSDARG00000089179,4,50260361,50280956,1,3752,44.47,protein_coding
ENSDARG00000103404,22,24220937,24233856,1,1390,34.18,protein_coding
ENSDARG00000101074,12,25845494,25881944,1,2659,35.11,protein_coding
ENSDARG00000055338,21,27482149,27507786,-1,2115,35.02,protein_coding
ENSDARG00000055338,21,27482149,27507786,-1,2082,35.02,protein_coding
ENSDARG00000055338,21,27482149,27507786,-1,2046,35.02,protein_coding
ENSDARG00000055338,21,27482149,27507786,-1,1995,35.02,protein_coding
ENSDARG00000021151,17,29319587,29343657,1,3254,34.97,protein_coding
ENSDARG00000101135,7,21859337,21874346,1,2440,35.29,protein_coding
ENSDARG00000045935,7,16033273,16064685,1,1492,34.98,protein_coding
ENSDARG00000045935,7,16033273,16064685,1,683,34.98,protein_coding
ENSDARG00000045935,7,16033273,16064685,1,1297,34.98,protein_coding
ENSDARG00000045935,7,16033273,16064685,1,630,34.98,protein_coding
ENSDARG00000031048,12,19362335,19383945,1,3772,34.59,protein_coding
ENSDARG00000031048,12,19362335,19383945,1,2723,34.59,protein_coding
ENSDARG00000078640,3,20983395,21010979,-1,4013,34.95,protein_coding
ENSDARG00000016994,1,44710955,44737931,1,1687,37.88,protein_coding
ENSDARG00000016994,1,44710955,44737931,1,2097,37.88,protein_coding
ENSDARG00000016994,1,44710955,44737931,1,2052,37.88,protein_coding
ENSDARG00000016994,1,44710955,44737931,1,2621,37.88,protein_coding
ENSDARG00000019726,22,413349,465663,1,8823,43.65,protein_coding
ENSDARG00000019726,22,413349,465663,1,3813,43.65,protein_coding
ENSDARG00000094388,22,465269,468437,1,728,27.96,protein_coding
ENSDARG00000045132,21,45190582,45210092,-1,1535,37.73,protein_coding
ENSDARG00000100026,18,32996837,33000125,1,2562,36.52,protein_coding
ENSDARG00000013931,18,45645357,45658076,1,1275,37.07,protein_coding
ENSDARG00000059978,21,10739846,10749542,1,2514,32.43,protein_coding
ENSDARG00000086055,12,18358082,18362422,1,1039,29.90,protein_coding
ENSDARG00000079478,8,33420677,33568964,-1,1420,35.80,protein_coding
ENSDARG00000092927,22,26804197,26806216,1,505,39.11,protein_coding
ENSDARG00000014083,6,41452979,41461390,1,2200,35.05,protein_coding
ENSDARG00000005374,7,52929964,52950123,-1,5829,36.37,protein_coding
ENSDARG00000005374,7,52929964,52950123,-1,3185,36.37,protein_coding
ENSDARG00000055900,2,27491066,27543942,1,6228,40.04,protein_coding
ENSDARG00000041003,15,31476727,31477915,1,954,34.48,protein_coding
ENSDARG00000041003,15,31476727,31477915,1,1189,34.48,protein_coding
ENSDARG00000005652,20,41021054,41242638,1,7969,35.28,protein_coding
ENSDARG00000055477,12,13188616,13205854,-1,717,36.45,protein_coding
ENSDARG00000055477,12,13188616,13205854,-1,2260,36.45,protein_coding
ENSDARG00000074966,15,31471808,31474129,1,2322,36.48,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,761,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,869,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,560,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,861,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,497,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,581,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,737,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,1719,34.07,protein_coding
ENSDARG00000036186,19,21814047,21832630,-1,1610,34.07,protein_coding
ENSDARG00000091574,11,3345405,3366782,-1,3533,38.00,protein_coding
ENSDARG00000027200,25,34835553,34845302,-1,1079,35.99,protein_coding
ENSDARG00000074481,21,14839589,14878220,-1,3573,36.51,protein_coding
ENSDARG00000097310,25,19485328,19486415,-1,686,40.81,protein_coding
ENSDARG00000097310,25,19485328,19486415,-1,564,40.81,protein_coding
ENSDARG00000095092,14,34510700,34512859,-1,442,35.56,protein_coding
ENSDARG00000043257,20,20816747,20821789,-1,1464,40.29,protein_coding
ENSDARG00000043257,20,20816747,20821789,-1,881,40.29,protein_coding
ENSDARG00000043257,20,20816747,20821789,-1,861,40.29,protein_coding
ENSDARG00000005651,7,49638413,49654492,-1,2805,34.35,protein_coding
ENSDARG00000005651,7,49638413,49654492,-1,2667,34.35,protein_coding
ENSDARG00000005651,7,49638413,49654492,-1,629,34.35,protein_coding
ENSDARG00000104404,14,52440161,52467160,1,1665,35.99,protein_coding
ENSDARG00000074675,23,31979602,32007818,1,3609,34.87,protein_coding
ENSDARG00000074675,23,31979602,32007818,1,4146,34.87,protein_coding
ENSDARG00000004301,21,30937690,30951909,1,579,35.60,protein_coding
ENSDARG00000004301,21,30937690,30951909,1,1957,35.60,protein_coding
ENSDARG00000040002,5,25044311,25072607,-1,5811,34.76,protein_coding
ENSDARG00000040002,5,25044311,25072607,-1,4547,34.76,protein_coding
ENSDARG00000040002,5,25044311,25072607,-1,5892,34.76,protein_coding
ENSDARG00000044319,21,44857293,45117822,1,2550,39.15,protein_coding
ENSDARG00000044319,21,44857293,45117822,1,3392,39.15,protein_coding
ENSDARG00000044319,21,44857293,45117822,1,776,39.15,protein_coding
ENSDARG00000075812,2,12019341,12079718,-1,3356,36.55,protein_coding
ENSDARG00000075812,2,12019341,12079718,-1,1451,36.55,protein_coding
ENSDARG00000041005,15,31462664,31464048,1,748,35.67,protein_coding
ENSDARG00000041005,15,31462664,31464048,1,1378,35.67,protein_coding
ENSDARG00000041005,15,31462664,31464048,1,1377,35.67,protein_coding
ENSDARG00000091992,15,5628363,5630452,1,555,34.88,protein_coding
ENSDARG00000071036,22,29990448,30000826,1,863,36.95,protein_coding
ENSDARG00000071036,22,29990448,30000826,1,939,36.95,protein_coding
ENSDARG00000071036,22,29990448,30000826,1,917,36.95,protein_coding
ENSDARG00000027738,19,42047427,42068989,1,2578,37.17,protein_coding
ENSDARG00000027738,19,42047427,42068989,1,1590,37.17,protein_coding
ENSDARG00000027738,19,42047427,42068989,1,2849,37.17,protein_coding
ENSDARG00000005842,18,7122577,7143920,-1,1220,35.16,protein_coding
ENSDARG00000005842,18,7122577,7143920,-1,1439,35.16,protein_coding
ENSDARG00000074160,12,13164706,13176918,1,875,39.36,protein_coding
ENSDARG00000071389,22,19453822,19455139,1,844,37.71,protein_coding
ENSDARG00000045553,25,35942867,35950535,1,1144,34.85,protein_coding
ENSDARG00000029689,11,36989696,37035835,1,5862,35.27,protein_coding
ENSDARG00000020952,5,26248380,26261125,1,2853,35.24,protein_coding
ENSDARG00000074533,6,7721292,7735153,-1,789,38.02,protein_coding
ENSDARG00000074533,6,7721292,7735153,-1,3947,38.02,protein_coding
ENSDARG00000024829,2,35509418,35567110,-1,3323,35.35,protein_coding
ENSDARG00000024829,2,35509418,35567110,-1,3554,35.35,protein_coding
ENSDARG00000024829,2,35509418,35567110,-1,3253,35.35,protein_coding
ENSDARG00000102245,11,45153104,45158056,1,2754,40.20,protein_coding
ENSDARG00000102245,11,45153104,45158056,1,2715,40.20,protein_coding
ENSDARG00000095314,13,9095390,9111930,-1,1203,35.95,protein_coding
ENSDARG00000095314,13,9095390,9111930,-1,603,35.95,protein_coding
ENSDARG00000095314,13,9095390,9111930,-1,1233,35.95,protein_coding
ENSDARG00000095314,13,9095390,9111930,-1,1435,35.95,protein_coding
ENSDARG00000057498,12,31713239,31720066,1,2217,37.45,protein_coding
ENSDARG00000056896,15,21947117,21981546,1,3214,34.45,protein_coding
ENSDARG00000060992,17,31205064,31212420,-1,1995,37.66,protein_coding
ENSDARG00000013880,12,27589607,27665591,1,2943,36.65,protein_coding
ENSDARG00000070770,23,21459263,21461140,1,1783,38.55,protein_coding
ENSDARG00000102945,25,13017489,13029702,-1,337,30.87,protein_coding
ENSDARG00000071567,14,29769332,29774035,1,761,33.31,protein_coding
ENSDARG00000058349,7,13363898,13371484,-1,532,36.84,protein_coding
ENSDARG00000035549,5,23107804,23118290,-1,1241,37.64,protein_coding
ENSDARG00000035549,5,23107804,23118290,-1,534,37.64,protein_coding
ENSDARG00000116521,11,11387509,11389462,1,1011,45.70,protein_coding
ENSDARG00000116521,11,11387509,11389462,1,429,45.70,protein_coding
ENSDARG00000067751,9,21165017,21176861,1,3319,37.08,protein_coding
ENSDARG00000067751,9,21165017,21176861,1,338,37.08,protein_coding
ENSDARG00000067751,9,21165017,21176861,1,2212,37.08,protein_coding
ENSDARG00000101979,22,1186866,1203405,1,2383,39.09,protein_coding
ENSDARG00000053878,8,38421333,38477817,-1,3892,35.73,protein_coding
ENSDARG00000018896,6,52362395,52428826,-1,1623,37.30,protein_coding
ENSDARG00000018896,6,52362395,52428826,-1,4126,37.30,protein_coding
ENSDARG00000071384,14,41887070,41924901,1,6838,35.22,protein_coding
ENSDARG00000021864,19,1852078,1855368,-1,704,38.20,protein_coding
ENSDARG00000007181,21,22330005,22346723,1,868,34.69,protein_coding
ENSDARG00000007181,21,22330005,22346723,1,1842,34.69,protein_coding
ENSDARG00000007181,21,22330005,22346723,1,1857,34.69,protein_coding
ENSDARG00000069998,1,26025292,26027337,-1,876,34.41,protein_coding
ENSDARG00000069998,1,26025292,26027337,-1,1088,34.41,protein_coding
ENSDARG00000069998,1,26025292,26027337,-1,834,34.41,protein_coding
ENSDARG00000099073,14,695863,697631,1,851,38.61,protein_coding
ENSDARG00000099073,14,695863,697631,1,515,38.61,protein_coding
ENSDARG00000045586,25,31424850,31433512,-1,2859,33.57,protein_coding
ENSDARG00000093783,5,67662430,67664578,1,611,29.69,protein_coding
ENSDARG00000093783,5,67662430,67664578,1,918,29.69,protein_coding
ENSDARG00000032234,8,27743550,27768785,1,1413,36.08,protein_coding
ENSDARG00000013457,10,8197827,8266094,1,3333,35.32,protein_coding
ENSDARG00000021443,20,9575374,9580446,-1,3021,39.46,protein_coding
ENSDARG00000074828,8,50493095,50502243,1,396,42.57,protein_coding
ENSDARG00000074828,8,50493095,50502243,1,1411,42.57,protein_coding
ENSDARG00000011222,13,33282095,33293654,1,981,36.87,protein_coding
ENSDARG00000026967,15,8767650,8799977,1,2805,34.89,protein_coding
ENSDARG00000100295,25,12997641,12998202,-1,323,37.01,protein_coding
ENSDARG00000030110,25,31421253,31423493,-1,1772,37.84,protein_coding
ENSDARG00000009214,12,33894396,33915123,1,4041,35.06,protein_coding
ENSDARG00000009214,12,33894396,33915123,1,895,35.06,protein_coding
ENSDARG00000009214,12,33894396,33915123,1,1819,35.06,protein_coding
ENSDARG00000059437,5,69907222,69924642,-1,1432,41.95,protein_coding
ENSDARG00000059437,5,69907222,69924642,-1,2367,41.95,protein_coding
ENSDARG00000034181,13,37022601,37072558,1,2700,36.35,protein_coding
ENSDARG00000034181,13,37022601,37072558,1,2770,36.35,protein_coding
ENSDARG00000034181,13,37022601,37072558,1,2549,36.35,protein_coding
ENSDARG00000093173,21,6151953,6160107,1,2094,37.50,protein_coding
ENSDARG00000099117,16,45228101,45235947,-1,675,31.69,protein_coding
ENSDARG00000099117,16,45228101,45235947,-1,180,31.69,protein_coding
ENSDARG00000088835,7,24049776,24068953,1,5497,38.56,protein_coding
ENSDARG00000016474,17,18889637,18898115,-1,2320,34.59,protein_coding
ENSDARG00000042995,10,5234327,5265160,1,2109,34.08,protein_coding
ENSDARG00000042995,10,5234327,5265160,1,2083,34.08,protein_coding
ENSDARG00000012684,4,16076719,16124419,-1,4082,37.11,protein_coding
ENSDARG00000012684,4,16076719,16124419,-1,5951,37.11,protein_coding
ENSDARG00000017165,13,10649069,10672538,-1,3754,36.86,protein_coding
ENSDARG00000105317,11,44491762,44499007,-1,2065,37.50,protein_coding
ENSDARG00000105317,11,44491762,44499007,-1,1947,37.50,protein_coding
ENSDARG00000076060,14,39255437,39957445,1,7546,36.06,protein_coding
ENSDARG00000076060,14,39255437,39957445,1,2912,36.06,protein_coding
ENSDARG00000076924,6,9793495,9861191,1,7054,35.82,protein_coding
ENSDARG00000076924,6,9793495,9861191,1,4824,35.82,protein_coding
ENSDARG00000100886,16,50953547,50968750,1,893,38.19,protein_coding
ENSDARG00000100886,16,50953547,50968750,1,732,38.19,protein_coding
ENSDARG00000069270,15,23544431,23546452,-1,2022,40.41,protein_coding
ENSDARG00000045557,4,18432182,18436899,-1,1791,39.91,protein_coding
ENSDARG00000045557,4,18432182,18436899,-1,594,39.91,protein_coding
ENSDARG00000096412,1,58176023,58179756,1,1475,44.83,protein_coding
ENSDARG00000056532,19,15408363,15420718,-1,720,33.51,protein_coding
ENSDARG00000056532,19,15408363,15420718,-1,1963,33.51,protein_coding
ENSDARG00000117096,4,45274792,45281072,1,1414,33.94,protein_coding
ENSDARG00000098902,10,7623698,7636340,-1,1220,34.74,protein_coding
ENSDARG00000053293,2,43131147,43135700,-1,2490,38.41,protein_coding
ENSDARG00000037884,15,11308462,11341635,-1,1929,38.45,protein_coding
ENSDARG00000007271,24,26328787,26343203,1,981,35.12,protein_coding
ENSDARG00000007271,24,26328787,26343203,1,651,35.12,protein_coding
ENSDARG00000007271,24,26328787,26343203,1,2610,35.12,protein_coding
ENSDARG00000070473,25,29099477,29134654,-1,2893,36.57,protein_coding
ENSDARG00000070473,25,29099477,29134654,-1,713,36.57,protein_coding
ENSDARG00000070473,25,29099477,29134654,-1,6965,36.57,protein_coding
ENSDARG00000100910,16,40131526,40314090,1,480,36.44,protein_coding
ENSDARG00000096041,4,45292204,45301719,-1,1806,34.41,protein_coding
ENSDARG00000096041,4,45292204,45301719,-1,1149,34.41,protein_coding
ENSDARG00000019581,1,26467071,26509316,1,808,35.20,protein_coding
ENSDARG00000019581,1,26467071,26509316,1,1242,35.20,protein_coding
ENSDARG00000019581,1,26467071,26509316,1,3911,35.20,protein_coding
ENSDARG00000019581,1,26467071,26509316,1,4901,35.20,protein_coding
ENSDARG00000019581,1,26467071,26509316,1,4910,35.20,protein_coding
ENSDARG00000095891,12,11244914,11258404,-1,2644,35.66,protein_coding
ENSDARG00000088116,8,25302172,25307014,1,1001,34.71,protein_coding
ENSDARG00000088116,8,25302172,25307014,1,1603,34.71,protein_coding
ENSDARG00000028552,11,14147913,14161975,1,3811,38.60,protein_coding
ENSDARG00000028552,11,14147913,14161975,1,4446,38.60,protein_coding
ENSDARG00000088276,24,34069675,34072088,1,587,35.46,protein_coding
ENSDARG00000068124,8,49478026,49499457,-1,1124,41.43,protein_coding
ENSDARG00000068124,8,49478026,49499457,-1,1212,41.43,protein_coding
ENSDARG00000054632,18,48423973,48487875,1,577,35.56,protein_coding
ENSDARG00000054632,18,48423973,48487875,1,2973,35.56,protein_coding
ENSDARG00000054632,18,48423973,48487875,1,638,35.56,protein_coding
ENSDARG00000054632,18,48423973,48487875,1,601,35.56,protein_coding
ENSDARG00000054632,18,48423973,48487875,1,1470,35.56,protein_coding
ENSDARG00000105578,7,35245607,35271142,1,2113,37.75,protein_coding
ENSDARG00000105578,7,35245607,35271142,1,5279,37.75,protein_coding
ENSDARG00000093177,1,58182400,58187215,1,3079,42.50,protein_coding
ENSDARG00000078551,5,12515402,12517368,1,1141,35.99,protein_coding
ENSDARG00000014652,15,28482862,28539650,1,3968,39.28,protein_coding
ENSDARG00000014652,15,28482862,28539650,1,1452,39.28,protein_coding
ENSDARG00000077400,23,827248,900795,-1,596,39.78,protein_coding
ENSDARG00000077400,23,827248,900795,-1,798,39.78,protein_coding
ENSDARG00000077400,23,827248,900795,-1,6979,39.78,protein_coding
ENSDARG00000077400,23,827248,900795,-1,6100,39.78,protein_coding
ENSDARG00000077400,23,827248,900795,-1,6006,39.78,protein_coding
ENSDARG00000077400,23,827248,900795,-1,6908,39.78,protein_coding
ENSDARG00000070584,20,43925266,43968859,1,1003,37.30,protein_coding
ENSDARG00000070584,20,43925266,43968859,1,2237,37.30,protein_coding
ENSDARG00000038557,24,37661140,37680917,-1,2891,38.48,protein_coding
ENSDARG00000033042,7,39553046,39611109,-1,5618,34.63,protein_coding
ENSDARG00000092136,16,40131473,40153682,1,1026,35.57,protein_coding
ENSDARG00000092136,16,40131473,40153682,1,723,35.57,protein_coding
ENSDARG00000079216,7,35268054,35282097,1,1573,34.40,protein_coding
ENSDARG00000079216,7,35268054,35282097,1,1278,34.40,protein_coding
ENSDARG00000094172,5,12503494,12524996,-1,469,32.65,protein_coding
ENSDARG00000092346,22,20560041,20560787,1,747,51.67,protein_coding
ENSDARG00000099461,24,34085940,34107618,1,1641,34.35,protein_coding
ENSDARG00000099461,24,34085940,34107618,1,1375,34.35,protein_coding
ENSDARG00000023814,15,19884242,19896816,1,5881,38.65,protein_coding
ENSDARG00000023814,15,19884242,19896816,1,518,38.65,protein_coding
ENSDARG00000023814,15,19884242,19896816,1,5861,38.65,protein_coding
ENSDARG00000078185,13,36446187,36525982,-1,2637,35.46,protein_coding
ENSDARG00000087145,19,11952309,11977783,-1,1972,36.76,protein_coding
ENSDARG00000087145,19,11952309,11977783,-1,6785,36.76,protein_coding
ENSDARG00000068969,8,22438398,22455390,1,1374,36.44,protein_coding
ENSDARG00000063009,6,13039951,13045541,1,1377,35.18,protein_coding
ENSDARG00000071596,24,15897717,16136685,1,3269,37.88,protein_coding
ENSDARG00000071596,24,15897717,16136685,1,3094,37.88,protein_coding
ENSDARG00000076933,7,9721385,9803154,-1,2256,35.56,protein_coding
ENSDARG00000059015,22,3223489,3232634,1,619,38.27,protein_coding
ENSDARG00000062537,3,13440900,13446085,1,542,36.87,protein_coding
ENSDARG00000070606,11,21364551,21404358,-1,2508,35.67,protein_coding
ENSDARG00000070606,11,21364551,21404358,-1,5066,35.67,protein_coding
ENSDARG00000105005,1,44992207,44994299,1,385,39.03,protein_coding
ENSDARG00000045129,12,13905286,13957037,1,2069,36.74,protein_coding
